Date,Open,High,Low,Close,Adj Close,Volume
2021-07-28,2.630000,2.630000,2.520000,2.560000,2.560000,55000
2021-07-29,2.570000,2.780000,2.570000,2.780000,2.780000,149400
2021-07-30,2.720000,2.720000,2.620000,2.620000,2.620000,41000
2021-08-02,2.630000,2.680000,2.570000,2.630000,2.630000,82300
2021-08-03,2.640000,2.640000,2.550000,2.610000,2.610000,62900
2021-08-04,2.580000,2.600000,2.540000,2.570000,2.570000,51500
2021-08-05,2.570000,2.710000,2.570000,2.680000,2.680000,76800
2021-08-06,2.670000,2.740000,2.640000,2.730000,2.730000,56600
2021-08-09,2.730000,2.730000,2.660000,2.680000,2.680000,60400
2021-08-10,2.670000,2.680000,2.610000,2.680000,2.680000,42200
2021-08-11,2.660000,2.660000,2.570000,2.610000,2.610000,53800
2021-08-12,2.660000,2.660000,2.550000,2.560000,2.560000,76100
2021-08-13,2.600000,2.610000,2.450000,2.600000,2.600000,87500
2021-08-16,2.560000,2.560000,2.480000,2.520000,2.520000,46400
2021-08-17,2.480000,2.490000,2.340000,2.430000,2.430000,96400
2021-08-18,2.390000,2.500000,2.320000,2.410000,2.410000,72700
2021-08-19,2.370000,2.430000,2.330000,2.350000,2.350000,53800
2021-08-20,2.400000,2.450000,2.350000,2.420000,2.420000,44700
2021-08-23,2.460000,2.490000,2.430000,2.460000,2.460000,53100
2021-08-24,2.460000,2.650000,2.460000,2.620000,2.620000,100600
2021-08-25,2.600000,2.650000,2.580000,2.580000,2.580000,45900
2021-08-26,2.620000,2.620000,2.510000,2.540000,2.540000,41700
2021-08-27,2.570000,2.700000,2.540000,2.650000,2.650000,130600
2021-08-30,2.620000,2.690000,2.530000,2.540000,2.540000,90300
2021-08-31,2.510000,2.640000,2.480000,2.600000,2.600000,157500
2021-09-01,2.600000,2.630000,2.480000,2.500000,2.500000,136800
2021-09-02,2.480000,2.560000,2.480000,2.510000,2.510000,74700
2021-09-03,2.500000,2.580000,2.490000,2.520000,2.520000,48000
2021-09-07,2.550000,2.550000,2.440000,2.450000,2.450000,62700
2021-09-08,2.490000,2.520000,2.370000,2.440000,2.440000,48000
2021-09-09,2.410000,2.460000,2.360000,2.390000,2.390000,54200
2021-09-10,2.490000,2.490000,2.360000,2.410000,2.410000,49100
2021-09-13,2.380000,2.420000,2.360000,2.380000,2.380000,42200
2021-09-14,2.350000,2.400000,2.280000,2.310000,2.310000,44700
2021-09-15,2.330000,2.350000,2.260000,2.340000,2.340000,35300
2021-09-16,2.340000,2.350000,2.270000,2.310000,2.310000,39100
2021-09-17,2.300000,2.300000,2.230000,2.260000,2.260000,69800
2021-09-20,2.190000,2.230000,2.080000,2.180000,2.180000,99500
2021-09-21,2.190000,2.230000,2.150000,2.200000,2.200000,101600
2021-09-22,2.180000,2.340000,2.180000,2.280000,2.280000,88900
2021-09-23,2.200000,2.310000,2.180000,2.280000,2.280000,85500
2021-09-24,2.270000,2.300000,2.240000,2.260000,2.260000,36100
2021-09-27,2.250000,2.330000,2.210000,2.290000,2.290000,42800
2021-09-28,2.350000,2.680000,2.320000,2.520000,2.520000,461300
2021-09-29,2.460000,2.460000,2.280000,2.350000,2.350000,84100
2021-09-30,2.320000,2.400000,2.290000,2.390000,2.390000,53000
2021-10-01,2.430000,2.460000,2.290000,2.320000,2.320000,49400
2021-10-04,2.360000,2.360000,2.250000,2.260000,2.260000,47800
2021-10-05,2.250000,2.290000,2.190000,2.230000,2.230000,53900
2021-10-06,2.230000,2.230000,2.120000,2.170000,2.170000,64400
2021-10-07,2.300000,2.300000,2.170000,2.220000,2.220000,40900
2021-10-08,2.220000,2.220000,2.160000,2.200000,2.200000,30000
2021-10-11,2.210000,2.210000,2.100000,2.180000,2.180000,28800
2021-10-12,2.150000,2.180000,2.100000,2.140000,2.140000,39300
2021-10-13,2.110000,2.190000,2.110000,2.180000,2.180000,74500
2021-10-14,2.160000,2.200000,2.130000,2.170000,2.170000,35300
2021-10-15,2.210000,2.210000,2.150000,2.190000,2.190000,28300
2021-10-18,2.090000,2.180000,2.090000,2.130000,2.130000,48000
2021-10-19,2.170000,2.230000,2.120000,2.210000,2.210000,45800
2021-10-20,2.200000,2.200000,2.170000,2.190000,2.190000,23500
2021-10-21,2.150000,2.310000,2.150000,2.270000,2.270000,147100
2021-10-22,2.220000,2.290000,2.170000,2.290000,2.290000,55900
2021-10-25,2.230000,2.300000,2.220000,2.270000,2.270000,54200
2021-10-26,2.300000,2.300000,2.220000,2.250000,2.250000,42900
2021-10-27,2.210000,2.240000,2.170000,2.170000,2.170000,45200
2021-10-28,2.160000,2.400000,2.160000,2.310000,2.310000,209000
2021-10-29,2.340000,2.360000,2.250000,2.260000,2.260000,97000
2021-11-01,2.250000,2.290000,2.180000,2.230000,2.230000,150400
2021-11-02,2.250000,2.280000,2.150000,2.230000,2.230000,88600
2021-11-03,2.210000,2.340000,2.200000,2.290000,2.290000,75500
2021-11-04,2.300000,2.440000,2.180000,2.210000,2.210000,284400
2021-11-05,2.240000,2.280000,2.200000,2.220000,2.220000,60900
2021-11-08,2.290000,2.300000,2.200000,2.270000,2.270000,111500
2021-11-09,2.300000,2.390000,2.240000,2.320000,2.320000,157800
2021-11-10,2.330000,2.360000,2.230000,2.250000,2.250000,98100
2021-11-11,2.230000,2.240000,2.180000,2.200000,2.200000,77100
2021-11-12,2.210000,2.250000,2.190000,2.230000,2.230000,63200
2021-11-15,2.210000,2.240000,2.100000,2.130000,2.130000,150100
2021-11-16,2.180000,2.180000,2.030000,2.100000,2.100000,124800
2021-11-17,2.010000,2.050000,1.850000,1.850000,1.850000,193100
2021-11-18,1.870000,2.090000,1.860000,2.060000,2.060000,131900
2021-11-19,2.090000,2.110000,1.910000,1.990000,1.990000,102000
2021-11-22,2.050000,2.050000,1.910000,1.960000,1.960000,92600
2021-11-23,1.920000,1.950000,1.870000,1.880000,1.880000,53900
2021-11-24,1.870000,1.900000,1.810000,1.860000,1.860000,82400
2021-11-26,1.860000,1.920000,1.800000,1.870000,1.870000,94200
2021-11-29,1.870000,1.890000,1.850000,1.850000,1.850000,63500
2021-11-30,1.800000,1.850000,1.790000,1.840000,1.840000,48100
2021-12-01,1.810000,1.900000,1.800000,1.810000,1.810000,61100
2021-12-02,1.770000,1.800000,1.680000,1.710000,1.710000,120200
2021-12-03,1.730000,1.780000,1.600000,1.640000,1.640000,71100
2021-12-06,1.700000,1.700000,1.630000,1.690000,1.690000,50600
2021-12-07,1.750000,1.800000,1.690000,1.780000,1.780000,82200
2021-12-08,1.830000,1.870000,1.780000,1.870000,1.870000,30900
2021-12-09,1.880000,1.900000,1.860000,1.870000,1.870000,22200
2021-12-10,1.900000,1.900000,1.760000,1.810000,1.810000,29100
2021-12-13,1.830000,2.020000,1.710000,1.920000,1.920000,214900
2021-12-14,1.880000,1.880000,1.590000,1.660000,1.660000,143000
2021-12-15,1.620000,1.770000,1.600000,1.720000,1.720000,74200
2021-12-16,1.720000,1.790000,1.690000,1.740000,1.740000,301600
2021-12-17,1.600000,1.640000,1.520000,1.600000,1.600000,237500
2021-12-20,1.550000,1.610000,1.500000,1.560000,1.560000,115100
2021-12-21,1.560000,1.640000,1.520000,1.640000,1.640000,68700
2021-12-22,1.710000,1.710000,1.600000,1.640000,1.640000,97700
2021-12-23,1.560000,1.640000,1.560000,1.600000,1.600000,84100
2021-12-27,1.640000,1.650000,1.600000,1.630000,1.630000,43600
2021-12-28,1.630000,1.650000,1.550000,1.560000,1.560000,63700
2021-12-29,1.570000,1.570000,1.500000,1.510000,1.510000,51300
2021-12-30,1.520000,1.600000,1.520000,1.550000,1.550000,93300
2021-12-31,1.540000,1.580000,1.540000,1.560000,1.560000,103500
2022-01-03,1.630000,1.650000,1.580000,1.640000,1.640000,84200
2022-01-04,1.700000,1.870000,1.690000,1.750000,1.750000,443700
2022-01-05,1.750000,1.750000,1.560000,1.580000,1.580000,187500
2022-01-06,1.610000,1.650000,1.530000,1.610000,1.610000,87500
2022-01-07,1.750000,1.780000,1.610000,1.630000,1.630000,118700
2022-01-10,1.650000,1.690000,1.550000,1.580000,1.580000,80100
2022-01-11,1.570000,1.610000,1.550000,1.570000,1.570000,48900
2022-01-12,1.610000,1.700000,1.600000,1.670000,1.670000,143300
2022-01-13,1.690000,1.690000,1.620000,1.640000,1.640000,68700
2022-01-14,1.630000,1.630000,1.580000,1.600000,1.600000,38600
2022-01-18,1.600000,1.630000,1.530000,1.530000,1.530000,64600
2022-01-19,1.530000,1.580000,1.530000,1.550000,1.550000,47900
2022-01-20,1.560000,1.610000,1.530000,1.530000,1.530000,45500
2022-01-21,1.510000,1.550000,1.450000,1.450000,1.450000,80700
2022-01-24,1.450000,1.510000,1.400000,1.510000,1.510000,91100
2022-01-25,1.510000,1.510000,1.450000,1.490000,1.490000,41100
2022-01-26,1.490000,1.580000,1.490000,1.560000,1.560000,58500
2022-01-27,1.540000,1.650000,1.540000,1.570000,1.570000,55400
2022-01-28,1.560000,1.560000,1.430000,1.460000,1.460000,44900
2022-01-31,1.470000,1.530000,1.460000,1.530000,1.530000,44400
2022-02-01,1.520000,1.610000,1.520000,1.590000,1.590000,28600
2022-02-02,1.580000,1.640000,1.550000,1.600000,1.600000,73500
2022-02-03,1.520000,1.590000,1.520000,1.530000,1.530000,42300
2022-02-04,1.540000,1.640000,1.510000,1.630000,1.630000,73900
2022-02-07,1.540000,1.620000,1.540000,1.570000,1.570000,35800
2022-02-08,1.530000,1.600000,1.530000,1.580000,1.580000,39500
2022-02-09,1.570000,1.660000,1.570000,1.590000,1.590000,90500
2022-02-10,1.580000,1.650000,1.560000,1.600000,1.600000,70300
2022-02-11,1.650000,1.650000,1.560000,1.570000,1.570000,44900
2022-02-14,1.630000,1.640000,1.570000,1.630000,1.630000,53100
2022-02-15,1.620000,1.700000,1.590000,1.680000,1.680000,83000
2022-02-16,1.690000,1.740000,1.680000,1.740000,1.740000,29700
2022-02-17,1.690000,1.740000,1.670000,1.700000,1.700000,33700
2022-02-18,1.690000,1.740000,1.650000,1.710000,1.710000,28000
2022-02-22,1.680000,1.740000,1.670000,1.670000,1.670000,30800
2022-02-23,1.670000,1.670000,1.600000,1.600000,1.600000,29700
2022-02-24,1.500000,1.640000,1.500000,1.580000,1.580000,61800
2022-02-25,1.580000,1.610000,1.570000,1.580000,1.580000,30700
2022-02-28,1.580000,1.630000,1.540000,1.570000,1.570000,35700
2022-03-01,1.590000,1.650000,1.540000,1.540000,1.540000,30300
2022-03-02,1.590000,1.640000,1.550000,1.630000,1.630000,36300
2022-03-03,1.680000,1.700000,1.590000,1.600000,1.600000,57300
2022-03-04,1.550000,1.620000,1.550000,1.570000,1.570000,39000
2022-03-07,1.650000,1.710000,1.500000,1.550000,1.550000,70400
2022-03-08,1.570000,1.600000,1.510000,1.590000,1.590000,46000
2022-03-09,1.590000,1.650000,1.550000,1.550000,1.550000,64100
2022-03-10,1.550000,1.640000,1.550000,1.640000,1.640000,23500
2022-03-11,1.650000,1.650000,1.600000,1.600000,1.600000,17200
2022-03-14,1.590000,1.600000,1.440000,1.450000,1.450000,112500
2022-03-15,1.550000,1.550000,1.460000,1.520000,1.520000,24700
2022-03-16,1.510000,1.550000,1.510000,1.520000,1.520000,27300
2022-03-17,1.520000,1.570000,1.520000,1.550000,1.550000,26500
2022-03-18,1.560000,1.610000,1.560000,1.600000,1.600000,39200
2022-03-21,1.610000,1.610000,1.520000,1.530000,1.530000,38100
2022-03-22,1.560000,1.570000,1.510000,1.560000,1.560000,28600
2022-03-23,1.580000,1.620000,1.550000,1.610000,1.610000,50900
2022-03-24,1.620000,1.650000,1.600000,1.650000,1.650000,30300
2022-03-25,1.650000,1.670000,1.580000,1.660000,1.660000,32500
2022-03-28,1.620000,1.680000,1.610000,1.660000,1.660000,27400
2022-03-29,1.690000,1.800000,1.630000,1.680000,1.680000,83500
2022-03-30,1.720000,1.760000,1.680000,1.750000,1.750000,34700
2022-03-31,1.750000,1.750000,1.660000,1.720000,1.720000,30800
2022-04-01,1.750000,1.800000,1.720000,1.760000,1.760000,51000
2022-04-04,1.770000,1.830000,1.760000,1.830000,1.830000,57400
2022-04-05,1.840000,1.840000,1.740000,1.830000,1.830000,31700
2022-04-06,1.830000,1.890000,1.820000,1.870000,1.870000,65000
2022-04-07,1.930000,1.940000,1.890000,1.910000,1.910000,79700
2022-04-08,1.920000,1.930000,1.890000,1.920000,1.920000,44300
2022-04-11,1.870000,1.880000,1.680000,1.680000,1.680000,72100
2022-04-12,1.710000,1.730000,1.650000,1.680000,1.680000,68000
2022-04-13,1.670000,1.760000,1.660000,1.760000,1.760000,37300
2022-04-14,1.760000,1.780000,1.720000,1.730000,1.730000,20700
2022-04-18,1.760000,1.770000,1.710000,1.750000,1.750000,17700
2022-04-19,1.770000,1.810000,1.750000,1.780000,1.780000,23500
2022-04-20,1.790000,1.870000,1.750000,1.810000,1.810000,28400
2022-04-21,1.700000,1.800000,1.700000,1.770000,1.770000,21400
2022-04-22,1.770000,1.770000,1.650000,1.700000,1.700000,25900
2022-04-25,1.610000,1.650000,1.500000,1.580000,1.580000,53200
2022-04-26,1.600000,1.630000,1.600000,1.600000,1.600000,34000
2022-04-27,1.620000,1.620000,1.500000,1.580000,1.580000,30700
2022-04-28,1.620000,1.620000,1.500000,1.620000,1.620000,25800
2022-04-29,1.640000,1.640000,1.580000,1.630000,1.630000,13900
2022-05-02,1.520000,1.640000,1.520000,1.600000,1.600000,40800
2022-05-03,1.590000,1.590000,1.560000,1.580000,1.580000,16500
2022-05-04,1.580000,1.610000,1.520000,1.600000,1.600000,28900
2022-05-05,1.570000,1.630000,1.570000,1.630000,1.630000,31000
2022-05-06,1.610000,1.700000,1.590000,1.630000,1.630000,29800
2022-05-09,1.630000,1.640000,1.500000,1.530000,1.530000,25800
2022-05-10,1.510000,1.510000,1.430000,1.470000,1.470000,27300
2022-05-11,1.440000,1.490000,1.420000,1.450000,1.450000,27000
2022-05-12,1.450000,1.500000,1.410000,1.450000,1.450000,27300
2022-05-13,1.420000,1.480000,1.410000,1.450000,1.450000,43200
2022-05-16,1.110000,1.420000,1.060000,1.390000,1.390000,67900
2022-05-17,1.510000,1.510000,1.400000,1.450000,1.450000,27800
2022-05-18,1.390000,1.390000,1.300000,1.340000,1.340000,24200
2022-05-19,1.440000,1.500000,1.430000,1.500000,1.500000,18500
2022-05-20,1.550000,1.620000,1.450000,1.470000,1.470000,22300
2022-05-23,1.540000,1.610000,1.540000,1.600000,1.600000,45800
2022-05-24,1.580000,1.600000,1.450000,1.500000,1.500000,25700
2022-05-25,1.470000,1.530000,1.470000,1.510000,1.510000,8700
2022-05-26,1.450000,1.510000,1.450000,1.480000,1.480000,18000
2022-05-27,1.470000,1.530000,1.410000,1.460000,1.460000,22100
2022-05-31,1.440000,1.480000,1.400000,1.430000,1.430000,30800
2022-06-01,1.400000,1.420000,1.400000,1.400000,1.400000,7800
2022-06-02,1.370000,1.460000,1.370000,1.430000,1.430000,23600
2022-06-03,1.400000,1.490000,1.400000,1.480000,1.480000,16200
2022-06-06,1.590000,1.640000,1.550000,1.600000,1.600000,24000
2022-06-07,1.610000,1.700000,1.590000,1.620000,1.620000,43100
2022-06-08,1.620000,1.620000,1.550000,1.570000,1.570000,10100
2022-06-09,1.650000,1.700000,1.570000,1.590000,1.590000,16300
2022-06-10,1.690000,1.690000,1.550000,1.620000,1.620000,44300
2022-06-13,1.440000,1.570000,1.430000,1.460000,1.460000,33500
2022-06-14,1.430000,1.620000,1.430000,1.510000,1.510000,29600
2022-06-15,1.540000,1.540000,1.450000,1.480000,1.480000,16800
2022-06-16,1.450000,1.520000,1.390000,1.440000,1.440000,39000
2022-06-17,1.460000,1.490000,1.400000,1.480000,1.480000,18800
2022-06-21,1.440000,1.490000,1.400000,1.490000,1.490000,28500
2022-06-22,1.470000,1.500000,1.430000,1.500000,1.500000,10200
2022-06-23,1.520000,1.520000,1.470000,1.490000,1.490000,9600
2022-06-24,1.460000,1.510000,1.430000,1.500000,1.500000,16600
2022-06-27,1.500000,1.520000,1.460000,1.510000,1.510000,20200
2022-06-28,1.450000,1.550000,1.440000,1.520000,1.520000,16300
2022-06-29,1.480000,1.550000,1.480000,1.490000,1.490000,15700
2022-06-30,1.500000,1.520000,1.450000,1.470000,1.470000,8700
2022-07-01,1.460000,1.600000,1.430000,1.540000,1.540000,15700
2022-07-05,1.590000,1.600000,1.550000,1.590000,1.590000,35500
2022-07-06,1.580000,1.620000,1.550000,1.610000,1.610000,9900
2022-07-07,1.590000,1.610000,1.530000,1.600000,1.600000,14200
2022-07-08,1.530000,1.610000,1.530000,1.550000,1.550000,15800
2022-07-11,1.560000,1.580000,1.520000,1.580000,1.580000,8800
2022-07-12,1.540000,1.600000,1.540000,1.550000,1.550000,15900
2022-07-13,1.540000,1.600000,1.540000,1.590000,1.590000,13800
2022-07-14,1.580000,1.650000,1.580000,1.600000,1.600000,17100
2022-07-15,1.580000,1.650000,1.570000,1.620000,1.620000,10000
2022-07-18,1.650000,1.660000,1.590000,1.630000,1.630000,13700
2022-07-19,1.690000,1.700000,1.650000,1.700000,1.700000,19000
2022-07-20,1.720000,1.760000,1.710000,1.740000,1.740000,15200
2022-07-21,1.720000,1.730000,1.690000,1.730000,1.730000,13300
2022-07-22,1.740000,1.740000,1.640000,1.730000,1.730000,8100
2022-07-25,1.700000,1.760000,1.680000,1.680000,1.680000,34900
2022-07-26,1.690000,1.870000,1.680000,1.760000,1.760000,184600
2022-07-27,1.600000,1.790000,1.600000,1.730000,1.730000,50900
2022-07-28,1.650000,1.790000,1.650000,1.710000,1.710000,68600
2022-07-29,1.750000,1.750000,1.670000,1.710000,1.710000,25800
2022-08-01,1.720000,1.720000,1.570000,1.650000,1.650000,43600
2022-08-02,1.610000,1.700000,1.610000,1.640000,1.640000,32700
2022-08-03,1.700000,1.800000,1.640000,1.750000,1.750000,73100
2022-08-04,1.780000,1.780000,1.620000,1.690000,1.690000,54700
2022-08-05,1.650000,1.720000,1.650000,1.700000,1.700000,16800
2022-08-08,1.720000,1.790000,1.700000,1.780000,1.780000,99600
2022-08-09,1.780000,1.790000,1.690000,1.710000,1.710000,30700
2022-08-10,1.790000,1.790000,1.730000,1.770000,1.770000,19200
2022-08-11,1.730000,1.770000,1.700000,1.760000,1.760000,23500
2022-08-12,1.760000,1.850000,1.710000,1.790000,1.790000,111500
2022-08-15,1.840000,1.850000,1.730000,1.770000,1.770000,52400
2022-08-16,1.800000,1.800000,1.720000,1.780000,1.780000,21300
2022-08-17,1.780000,1.780000,1.710000,1.710000,1.710000,42600
2022-08-18,1.710000,1.710000,1.660000,1.690000,1.690000,13000
2022-08-19,1.660000,1.700000,1.650000,1.660000,1.660000,17000
2022-08-22,1.540000,1.650000,1.520000,1.600000,1.600000,36200
2022-08-23,1.600000,1.640000,1.570000,1.580000,1.580000,13000
2022-08-24,1.590000,1.640000,1.580000,1.600000,1.600000,17100
2022-08-25,1.590000,1.620000,1.580000,1.600000,1.600000,25800
2022-08-26,1.570000,1.650000,1.570000,1.630000,1.630000,21700
2022-08-29,1.590000,1.600000,1.550000,1.550000,1.550000,7100
2022-08-30,1.580000,1.630000,1.560000,1.570000,1.570000,8900
2022-08-31,1.610000,1.610000,1.560000,1.570000,1.570000,19800
2022-09-01,1.540000,1.560000,1.500000,1.520000,1.520000,9800
2022-09-02,1.510000,1.550000,1.470000,1.480000,1.480000,16900
2022-09-06,1.450000,1.480000,1.410000,1.460000,1.460000,39500
2022-09-07,1.430000,1.470000,1.400000,1.470000,1.470000,12300
2022-09-08,1.460000,1.480000,1.430000,1.480000,1.480000,31000
2022-09-09,1.520000,1.520000,1.430000,1.460000,1.460000,25500
2022-09-12,1.430000,1.490000,1.430000,1.470000,1.470000,25400
2022-09-13,1.430000,1.770000,1.230000,1.280000,1.280000,492900
2022-09-14,1.250000,1.580000,1.250000,1.420000,1.420000,139100
2022-09-15,1.450000,1.450000,1.390000,1.430000,1.430000,9800
2022-09-16,1.480000,1.480000,1.330000,1.340000,1.340000,57700
2022-09-19,1.340000,1.440000,1.340000,1.400000,1.400000,15200
2022-09-20,1.400000,1.440000,1.350000,1.380000,1.380000,22800
2022-09-21,1.420000,1.420000,1.310000,1.320000,1.320000,22700
2022-09-22,1.330000,1.350000,1.300000,1.310000,1.310000,8400
2022-09-23,1.270000,1.300000,1.270000,1.290000,1.290000,10800
2022-09-26,1.260000,1.350000,1.250000,1.260000,1.260000,12000
2022-09-27,1.280000,1.330000,1.260000,1.320000,1.320000,10500
2022-09-28,1.340000,1.340000,1.280000,1.300000,1.300000,13100
2022-09-29,1.260000,1.370000,1.260000,1.340000,1.340000,16700
2022-09-30,1.370000,1.420000,1.330000,1.330000,1.330000,50200
2022-10-03,1.380000,1.440000,1.380000,1.430000,1.430000,10500
2022-10-04,1.500000,1.500000,1.310000,1.390000,1.390000,80300
2022-10-05,1.500000,1.500000,1.370000,1.410000,1.410000,30800
2022-10-06,1.410000,1.410000,1.370000,1.380000,1.380000,8700
2022-10-07,1.360000,1.360000,1.350000,1.350000,1.350000,5200
2022-10-10,1.340000,1.340000,1.290000,1.310000,1.310000,10600
2022-10-11,1.300000,1.320000,1.270000,1.270000,1.270000,14400
2022-10-12,1.280000,1.320000,1.270000,1.290000,1.290000,12600
2022-10-13,1.280000,1.310000,1.280000,1.310000,1.310000,12000
2022-10-14,1.310000,1.310000,1.270000,1.270000,1.270000,10600
2022-10-17,1.270000,1.450000,1.260000,1.330000,1.330000,33300
2022-10-18,1.370000,1.390000,1.340000,1.370000,1.370000,11600
2022-10-19,1.380000,1.420000,1.300000,1.300000,1.300000,8600
2022-10-20,1.300000,1.370000,1.280000,1.320000,1.320000,3600
2022-10-21,1.360000,1.360000,1.260000,1.280000,1.280000,17000
2022-10-24,1.310000,1.360000,1.270000,1.360000,1.360000,19200
2022-10-25,1.400000,1.400000,1.320000,1.350000,1.350000,13600
2022-10-26,1.360000,1.390000,1.320000,1.320000,1.320000,4700
2022-10-27,1.260000,1.340000,1.250000,1.320000,1.320000,26900
2022-10-28,1.320000,1.340000,1.270000,1.290000,1.290000,36100
2022-10-31,1.250000,1.340000,1.250000,1.310000,1.310000,50500
2022-11-01,1.330000,1.340000,1.270000,1.280000,1.280000,7300
2022-11-02,1.280000,1.300000,1.260000,1.260000,1.260000,11600
2022-11-03,1.260000,1.260000,1.240000,1.260000,1.260000,18900
2022-11-04,1.190000,1.250000,1.190000,1.220000,1.220000,22000
2022-11-07,1.270000,1.270000,1.220000,1.240000,1.240000,7300
2022-11-08,1.240000,1.260000,1.220000,1.260000,1.260000,5500
2022-11-09,1.270000,1.280000,1.210000,1.240000,1.240000,41500
2022-11-10,1.220000,1.250000,1.200000,1.210000,1.210000,6300
2022-11-11,1.200000,1.250000,1.200000,1.210000,1.210000,68100
2022-11-14,1.210000,1.280000,1.210000,1.280000,1.280000,8400
2022-11-15,1.310000,1.340000,1.300000,1.310000,1.310000,30300
2022-11-16,1.300000,1.330000,1.260000,1.280000,1.280000,5300
2022-11-17,1.280000,1.310000,1.250000,1.260000,1.260000,6700
2022-11-18,1.250000,1.280000,1.250000,1.280000,1.280000,4300
2022-11-21,1.280000,1.310000,1.230000,1.240000,1.240000,12300
2022-11-22,1.260000,1.280000,1.220000,1.240000,1.240000,6900
2022-11-23,1.240000,1.270000,1.220000,1.250000,1.250000,13000
2022-11-25,1.250000,1.250000,1.220000,1.240000,1.240000,3900
2022-11-28,1.220000,1.250000,1.220000,1.220000,1.220000,7400
2022-11-29,1.230000,1.260000,1.220000,1.240000,1.240000,5300
2022-11-30,1.220000,1.260000,1.220000,1.240000,1.240000,9900
2022-12-01,1.250000,1.260000,1.240000,1.260000,1.260000,5600
2022-12-02,1.260000,1.280000,1.260000,1.270000,1.270000,7000
2022-12-05,1.270000,1.270000,1.210000,1.210000,1.210000,6900
2022-12-06,1.220000,1.230000,1.200000,1.230000,1.230000,6900
2022-12-07,1.220000,1.230000,1.210000,1.230000,1.230000,1500
2022-12-08,1.210000,1.210000,1.180000,1.200000,1.200000,14100
2022-12-09,1.180000,1.270000,1.180000,1.250000,1.250000,7800
2022-12-12,1.250000,1.250000,1.180000,1.200000,1.200000,7700
2022-12-13,1.140000,1.240000,1.140000,1.200000,1.200000,5600
2022-12-14,1.200000,1.220000,1.180000,1.180000,1.180000,5500
2022-12-15,1.150000,1.210000,1.140000,1.150000,1.150000,16800
2022-12-16,1.140000,1.160000,1.120000,1.140000,1.140000,14000
2022-12-19,1.120000,1.180000,1.120000,1.130000,1.130000,24300
2022-12-20,1.130000,1.160000,1.120000,1.140000,1.140000,33500
2022-12-21,1.160000,1.160000,1.100000,1.100000,1.100000,9700
2022-12-22,1.100000,1.100000,1.080000,1.090000,1.090000,21000
2022-12-23,1.080000,1.120000,1.080000,1.120000,1.120000,5900
2022-12-27,1.130000,1.130000,1.040000,1.040000,1.040000,25200
2022-12-28,1.050000,1.130000,1.040000,1.050000,1.050000,13900
2022-12-29,1.050000,1.080000,1.040000,1.060000,1.060000,8700
2022-12-30,1.040000,1.100000,1.040000,1.070000,1.070000,24800
2023-01-03,1.040000,1.070000,1.030000,1.030000,1.030000,19500
2023-01-04,1.010000,1.080000,1.010000,1.030000,1.030000,37400
2023-01-05,1.070000,1.080000,1.050000,1.080000,1.080000,26800
2023-01-06,1.090000,1.160000,1.090000,1.110000,1.110000,38300
2023-01-09,1.140000,1.140000,1.060000,1.120000,1.120000,39600
2023-01-10,1.120000,1.130000,1.110000,1.120000,1.120000,17400
2023-01-11,1.130000,1.170000,1.120000,1.120000,1.120000,45000
2023-01-12,1.160000,1.160000,1.140000,1.160000,1.160000,17700
2023-01-13,1.170000,1.250000,1.170000,1.230000,1.230000,23600
2023-01-17,1.260000,1.270000,1.250000,1.260000,1.260000,10400
2023-01-18,1.260000,1.270000,1.260000,1.270000,1.270000,11500
2023-01-19,1.250000,1.270000,1.220000,1.260000,1.260000,17100
2023-01-20,1.260000,1.330000,1.220000,1.290000,1.290000,33600
2023-01-23,1.310000,1.310000,1.250000,1.270000,1.270000,15000
2023-01-24,1.220000,1.270000,1.200000,1.210000,1.210000,17100
2023-01-25,1.230000,1.260000,1.230000,1.260000,1.260000,15300
2023-01-26,1.250000,1.260000,1.190000,1.230000,1.230000,23900
2023-01-27,1.200000,1.230000,1.180000,1.190000,1.190000,25600
2023-01-30,1.190000,1.260000,1.180000,1.250000,1.250000,33300
2023-01-31,1.270000,1.310000,1.250000,1.260000,1.260000,33400
2023-02-01,1.310000,1.310000,1.270000,1.290000,1.290000,20000
2023-02-02,1.300000,1.310000,1.270000,1.290000,1.290000,25900
2023-02-03,1.310000,1.320000,1.260000,1.260000,1.260000,29900
2023-02-06,1.260000,1.310000,1.210000,1.270000,1.270000,87700
2023-02-07,1.260000,1.290000,1.250000,1.290000,1.290000,14700
2023-02-08,1.290000,1.310000,1.270000,1.310000,1.310000,24700
2023-02-09,1.340000,1.360000,1.280000,1.320000,1.320000,41700
2023-02-10,1.320000,1.340000,1.260000,1.300000,1.300000,17000
2023-02-13,1.310000,1.360000,1.260000,1.360000,1.360000,232300
2023-02-14,1.290000,1.360000,1.240000,1.320000,1.320000,72000
2023-02-15,1.350000,1.350000,1.300000,1.320000,1.320000,20700
2023-02-16,1.260000,1.320000,1.260000,1.280000,1.280000,29100
2023-02-17,1.270000,1.300000,1.250000,1.250000,1.250000,23700
2023-02-21,1.260000,1.260000,1.120000,1.150000,1.150000,26800
2023-02-22,1.150000,1.180000,1.120000,1.140000,1.140000,14100
2023-02-23,1.150000,1.210000,1.130000,1.170000,1.170000,19500
2023-02-24,1.140000,1.170000,1.130000,1.140000,1.140000,6600
2023-02-27,1.130000,1.160000,1.120000,1.120000,1.120000,16000
